order_date,city,id_user,item_name,price,category
08-06-2021,Delhi,4640,Spring Rolls,120,starters
08-06-2021,Delhi,914e,Greek Tomato rice,200,rice and noodles
08-06-2021,Delhi,de42,Greek Tomato rice,200,rice and noodles
08-06-2021,Hyderabad,1c4e,Spring Rolls,120,starters
08-06-2021,Hyderabad,1.00E+46,Spicy Quesadilla,220,international
08-06-2021,Hyderabad,3b41,Spring Rolls,120,starters
08-06-2021,Hyderabad,4.00E+47,Mango Lassi,90,juices
08-06-2021,Hyderabad,5c4c,Spring Rolls,120,starters
08-06-2021,Hyderabad,6a4d,Korean Noodles,200,rice and noodles
08-06-2021,Hyderabad,6b41,Korean Noodles,200,rice and noodles
08-06-2021,Hyderabad,2649,Greek Tomato rice,200,rice and noodles
08-06-2021,Hyderabad,2649,Korean Noodles,200,rice and noodles
08-06-2021,Hyderabad,8043,Mango Lassi,90,juices
08-06-2021,Hyderabad,914f,Fruit Salad,220,wraps and salads
08-06-2021,Hyderabad,6145,Vegan Fried Paneer,250,starters
08-06-2021,Hyderabad,1342,Mango Lassi,90,juices
08-06-2021,Hyderabad,5048,Vegan Fried Paneer,250,starters
08-06-2021,Hyderabad,8247,Spring Rolls,120,starters
08-06-2021,Hyderabad,ab44,Mango Lassi,90,juices
08-06-2021,Hyderabad,af4e,Spring Rolls,120,starters
08-06-2021,Hyderabad,bb45,Korean Noodles,200,rice and noodles
08-06-2021,Hyderabad,bc49,Vegan Fried Paneer,250,starters
08-06-2021,Hyderabad,d249,Spring Rolls,120,starters
08-06-2021,Hyderabad,d442,Mango Lassi,90,juices
08-06-2021,Hyderabad,d842,Mango Lassi,90,juices
08-06-2021,Hyderabad,da44,Spring Rolls,120,starters
08-06-2021,Hyderabad,dc48,Korean Noodles,200,rice and noodles
08-06-2021,Hyderabad,ec40,Korean Noodles,200,rice and noodles
08-06-2021,Hyderabad,ee4d,Fruit Salad,220,wraps and salads
08-06-2021,Kolkata,5043,Mashed potatoes,240,starters
08-06-2021,Kolkata,5043,Brinjal 65,230,starters
08-06-2021,Kolkata,5043,Greek Tomato rice,200,rice and noodles
08-06-2021,Kolkata,5043,Korean Noodles,200,rice and noodles
08-06-2021,Kolkata,5043,Spring Rolls,120,starters
08-06-2021,Kolkata,5043,Fruit Salad,220,wraps and salads
08-06-2021,Jaipur,4142,Spring Rolls,120,starters
08-06-2021,Jaipur,974a,Brinjal 65,230,starters
08-06-2021,Jaipur,974a,Brinjal 65,230,starters
08-06-2021,Jaipur,7744,Greek Tomato rice,200,rice and noodles
08-06-2021,Jaipur,540,Spring Rolls,120,starters
08-06-2021,Chandigarh,5d41,Spring Rolls,120,starters
08-06-2021,Chandigarh,6c4f,Mango Lassi,90,juices
08-06-2021,Chandigarh,6840,Fruit Salad,220,wraps and salads
08-06-2021,Chandigarh,954d,Falafel,130,international
08-06-2021,Chandigarh,214a,Fruit Salad,220,wraps and salads
08-06-2021,Chandigarh,a243,Spring Rolls,120,starters
08-06-2021,Chandigarh,ce44,Fruit Salad,220,wraps and salads
08-06-2021,Chandigarh,d449,Vegan Fried Paneer,250,starters
08-06-2021,Chandigarh,e44c,Greek Tomato rice,200,rice and noodles
08-06-2021,Bangalore,5f4e,Greek Tomato rice,200,rice and noodles
08-06-2021,Bangalore,6a46,Spicy Quesadilla,220,international
08-06-2021,Bangalore,784b,Spring Rolls,120,starters
08-06-2021,Bangalore,c544,Vegan Fried Paneer,250,starters
08-06-2021,Bangalore,dd4e,Falafel,130,international
08-06-2021,Bangalore,e947,Falafel,130,international
08-06-2021,Mysore,0e4a,Fruit Salad,220,wraps and salads
08-06-2021,Mysore,2a4d,Mango Lassi,90,juices
08-06-2021,Mysore,3b4a,Fruit Salad,220,wraps and salads
08-06-2021,Mysore,4a42,Mango Lassi,90,juices
08-06-2021,Mysore,4b40,Spring Rolls,120,starters
08-06-2021,Mysore,5.00E+49,Brinjal 65,230,starters
08-06-2021,Mysore,5.00E+49,Vegan Fried Paneer,250,starters
08-06-2021,Mysore,6a46,Spring Rolls,120,starters
08-06-2021,Mysore,6c41,Korean Noodles,200,rice and noodles
08-06-2021,Mysore,6c41,Vegan Fried Paneer,250,starters
08-06-2021,Mysore,6.00E+40,Mango Lassi,90,juices
08-06-2021,Mysore,6.00E+40,Vegan Fried Paneer,250,starters
08-06-2021,Mysore,6f45,Mango Lassi,90,juices
08-06-2021,Mysore,8e4f,Mango Lassi,90,juices
08-06-2021,Mysore,8e4f,Vegan Fried Paneer,250,starters
08-06-2021,Mysore,9c43,Brinjal 65,230,starters
08-06-2021,Mysore,9c43,Spring Rolls,120,starters
08-06-2021,Mysore,064a,Mango Lassi,90,juices
08-06-2021,Mysore,4645,Brinjal 65,230,starters
08-06-2021,Mysore,094f,Fruit Salad,220,wraps and salads
08-06-2021,Mysore,3446,Spring Rolls,120,starters
08-06-2021,Mysore,a94c,Brinjal 65,230,starters
08-06-2021,Mysore,a94c,Spring Rolls,120,starters
08-06-2021,Mysore,c845,Korean Noodles,200,rice and noodles
08-06-2021,Mysore,cf43,Mango Lassi,90,juices
08-06-2021,Mysore,e34f,Vegan Fried Paneer,250,starters
08-06-2021,Mysore,fc4e,Vegan Fried Paneer,250,starters
08-06-2021,Mysore,fc4c,Mango Lassi,90,juices
08-06-2021,Mysore,fc43,Greek Tomato rice,200,rice and noodles
08-06-2021,Mysore,fc43,Falafel,130,international
08-06-2021,Coimbatore,7a48,Mango Lassi,90,juices
08-06-2021,Coimbatore,7a48,Vegan Fried Paneer,250,starters
08-06-2021,Coimbatore,9d4e,Mango Lassi,90,juices
08-06-2021,Coimbatore,4643,Mango Lassi,90,juices
08-06-2021,Coimbatore,574a,Mango Lassi,90,juices
08-06-2021,Coimbatore,574d,Mango Lassi,90,juices
08-06-2021,Coimbatore,6141,Vegan Fried Paneer,250,starters
08-06-2021,Coimbatore,814e,Vegan Fried Paneer,250,starters
08-06-2021,Coimbatore,4340,Vegan Fried Paneer,250,starters
08-06-2021,Coimbatore,1945,Falafel,130,international
08-06-2021,Coimbatore,a549,Falafel,130,international
08-06-2021,Coimbatore,b641,Mango Lassi,90,juices
08-06-2021,Coimbatore,b947,Mango Lassi,90,juices
08-06-2021,Coimbatore,be4c,Mango Lassi,90,juices
08-06-2021,Indore,0b44,Vegan Fried Paneer,250,starters
08-06-2021,Indore,1a4d,Spring Rolls,120,starters
08-06-2021,Indore,5c4e,Korean Noodles,200,rice and noodles
08-06-2021,Indore,8a47,Brinjal 65,230,starters
08-06-2021,Indore,2340,Spicy Quesadilla,220,international
08-06-2021,Indore,2440,Fruit Salad,220,wraps and salads
08-06-2021,Indore,7447,Mango Lassi,90,juices
08-06-2021,Indore,9045,Fruit Salad,220,wraps and salads
08-06-2021,Indore,844a,Vegan Fried Paneer,250,starters
08-06-2021,Indore,5747,Vegan Fried Paneer,250,starters
08-06-2021,Indore,354d,Falafel,130,international
08-06-2021,Indore,774f,Korean Noodles,200,rice and noodles
08-06-2021,Indore,b54c,Korean Noodles,200,rice and noodles
08-06-2021,Indore,ba41,Korean Noodles,200,rice and noodles
08-06-2021,Indore,bb4e,Brinjal 65,230,starters
08-06-2021,Indore,bc46,Brinjal 65,230,starters
08-06-2021,Indore,c940,Mango Lassi,90,juices
08-06-2021,Indore,ca4c,Greek Tomato rice,200,rice and noodles
08-06-2021,Indore,e24f,Mango Lassi,90,juices
08-06-2021,Indore,e941,Brinjal 65,230,starters
08-06-2021,Indore,ea47,Spring Rolls,120,starters
08-06-2021,Indore,fe48,Greek Tomato rice,200,rice and noodles
08-07-2021,Chennai,3d4e,Greek Tomato rice,200,rice and noodles
08-07-2021,Chennai,4.00E+47,Greek Tomato rice,200,rice and noodles
08-07-2021,Chennai,4.00E+47,Mango Lassi,90,juices
08-07-2021,Chennai,7f45,Brinjal 65,230,starters
08-07-2021,Chennai,104c,Mango Lassi,90,juices
08-07-2021,Chennai,a941,Vegan Fried Paneer,250,starters
08-07-2021,Chennai,c04f,Greek Tomato rice,200,rice and noodles
08-07-2021,Mumbai,2c47,Fruit Salad,220,wraps and salads
08-07-2021,Mumbai,2f47,Korean Noodles,200,rice and noodles
08-07-2021,Mumbai,3d49,Mango Lassi,90,juices
08-07-2021,Mumbai,4c4f,Mango Lassi,90,juices
08-07-2021,Mumbai,4c49,Spring Rolls,120,starters
08-07-2021,Mumbai,7d4f,Mango Lassi,90,juices
08-07-2021,Mumbai,7.00E+45,Greek Tomato rice,200,rice and noodles
08-07-2021,Mumbai,124a,Mashed potatoes,240,starters
08-07-2021,Mumbai,244f,Fruit Salad,220,wraps and salads
08-07-2021,Mumbai,8240,Mango Lassi,90,juices
08-07-2021,Mumbai,2440,Spring Rolls,120,starters
08-07-2021,Mumbai,a649,Spring Rolls,120,starters
08-07-2021,Mumbai,df4b,Brinjal 65,230,starters
08-07-2021,Mumbai,e643,Spring Rolls,120,starters
08-07-2021,Mumbai,ff47,Korean Noodles,200,rice and noodles
08-07-2021,Delhi,4c47,Spring Rolls,120,starters
08-07-2021,Delhi,4c47,Fruit Salad,220,wraps and salads
08-07-2021,Delhi,4f4d,Falafel,130,international
08-07-2021,Delhi,914e,Vegan Fried Paneer,250,starters
08-07-2021,Hyderabad,1.00E+46,Brinjal 65,230,starters
08-07-2021,Hyderabad,3b4d,Spicy Quesadilla,220,international
08-07-2021,Hyderabad,3b41,Falafel,130,international
08-07-2021,Hyderabad,5c4c,Mango Lassi,90,juices
08-07-2021,Hyderabad,6b41,Mashed potatoes,240,starters
08-07-2021,Hyderabad,9.00E+45,Spicy Quesadilla,220,international
08-07-2021,Hyderabad,8041,Brinjal 65,230,starters
08-07-2021,Hyderabad,8345,Korean Noodles,200,rice and noodles
08-07-2021,Hyderabad,8744,Mashed potatoes,240,starters
08-07-2021,Hyderabad,534e,Greek Tomato rice,200,rice and noodles
08-07-2021,Hyderabad,404a,Fruit Salad,220,wraps and salads
08-07-2021,Hyderabad,6145,Spicy Quesadilla,220,international
08-07-2021,Hyderabad,8247,Mango Lassi,90,juices
08-07-2021,Hyderabad,da44,Mashed potatoes,240,starters
08-07-2021,Kolkata,5043,Brinjal 65,230,starters
08-07-2021,Kolkata,5043,Greek Tomato rice,200,rice and noodles
08-07-2021,Kolkata,5043,Mango Lassi,90,juices
08-07-2021,Kolkata,5043,Fruit Salad,220,wraps and salads
08-07-2021,Kolkata,5043,Vegan Fried Paneer,250,starters
08-07-2021,Jaipur,974a,Mango Lassi,90,juices
08-07-2021,Jaipur,974a,Vegan Fried Paneer,250,starters
08-07-2021,Chandigarh,5d41,Korean Noodles,200,rice and noodles
08-07-2021,Chandigarh,9.00E+42,Fruit Salad,220,wraps and salads
08-07-2021,Chandigarh,6840,Fruit Salad,220,wraps and salads
08-07-2021,Chandigarh,9645,Brinjal 65,230,starters
08-07-2021,Chandigarh,8647,Fruit Salad,220,wraps and salads
08-07-2021,Chandigarh,234e,Spring Rolls,120,starters
08-07-2021,Chandigarh,024d,Spring Rolls,120,starters
08-07-2021,Chandigarh,214a,Greek Tomato rice,200,rice and noodles
08-07-2021,Chandigarh,e44c,Fruit Salad,220,wraps and salads
08-07-2021,Bangalore,5c4d,Spicy Quesadilla,220,international
08-07-2021,Bangalore,5f4e,Spicy Quesadilla,220,international
08-07-2021,Bangalore,104d,Korean Noodles,200,rice and noodles
08-07-2021,Bangalore,784b,Fruit Salad,220,wraps and salads
08-07-2021,Bangalore,b346,Mango Lassi,90,juices
08-07-2021,Bangalore,fb40,Fruit Salad,220,wraps and salads
08-07-2021,Trivandrum,7841,Mango Lassi,90,juices
08-07-2021,Trivandrum,7841,Fruit Salad,220,wraps and salads
08-07-2021,Mysore,0c49,Mango Lassi,90,juices
08-07-2021,Mysore,0f4a,Spring Rolls,120,starters
08-07-2021,Mysore,0f4a,Fruit Salad,220,wraps and salads
08-07-2021,Mysore,2a4d,Brinjal 65,230,starters
08-07-2021,Mysore,3b4a,Korean Noodles,200,rice and noodles
08-07-2021,Mysore,4a42,Vegan Fried Paneer,250,starters
08-07-2021,Mysore,4b40,Brinjal 65,230,starters
08-07-2021,Mysore,5.00E+49,Korean Noodles,200,rice and noodles
08-07-2021,Mysore,5.00E+49,Spring Rolls,120,starters
08-07-2021,Mysore,6c41,Spring Rolls,120,starters
08-07-2021,Mysore,8e4f,Brinjal 65,230,starters
08-07-2021,Mysore,8e4f,Spring Rolls,120,starters
08-07-2021,Mysore,9c43,Mango Lassi,90,juices
08-07-2021,Mysore,064a,Korean Noodles,200,rice and noodles
08-07-2021,Mysore,924d,Spring Rolls,120,starters
08-07-2021,Mysore,3446,Brinjal 65,230,starters
08-07-2021,Mysore,aa42,Mango Lassi,90,juices
08-07-2021,Mysore,b049,Greek Tomato rice,200,rice and noodles
08-07-2021,Mysore,c84a,Mango Lassi,90,juices
08-07-2021,Mysore,cf43,Brinjal 65,230,starters
08-07-2021,Mysore,fc4e,Spring Rolls,120,starters
08-07-2021,Mangalore,d048,Mango Lassi,90,juices
08-07-2021,Mangalore,d048,Vegan Fried Paneer,250,starters
08-07-2021,Mangalore,d048,Falafel,130,international
08-07-2021,Mangalore,d048,Spicy Quesadilla,220,international
08-07-2021,Vizag,224e,Mango Lassi,90,juices
08-07-2021,Vizag,5348,Brinjal 65,230,starters
08-07-2021,Vizag,c342,Mango Lassi,90,juices
08-07-2021,Vizag,e346,Vegan Fried Paneer,250,starters
08-07-2021,Indore,1a4d,Brinjal 65,230,starters
08-07-2021,Indore,2b43,Korean Noodles,200,rice and noodles
08-07-2021,Indore,5c4e,Greek Tomato rice,200,rice and noodles
08-07-2021,Indore,6b42,Spring Rolls,120,starters
08-07-2021,Indore,8a47,Korean Noodles,200,rice and noodles
08-07-2021,Indore,2340,Spicy Quesadilla,220,international
08-07-2021,Indore,2440,Falafel,130,international
08-07-2021,Indore,7447,Spring Rolls,120,starters
08-07-2021,Indore,844a,Spicy Quesadilla,220,international
08-07-2021,Indore,5747,Brinjal 65,230,starters
08-07-2021,Indore,5747,Spicy Quesadilla,220,international
08-07-2021,Indore,354d,Spring Rolls,120,starters
08-07-2021,Indore,774f,Spring Rolls,120,starters
08-07-2021,Indore,b54c,Fruit Salad,220,wraps and salads
08-07-2021,Indore,ba49,Spicy Quesadilla,220,international
08-07-2021,Indore,ba41,Korean Noodles,200,rice and noodles
08-07-2021,Indore,bb4e,Spicy Quesadilla,220,international
08-07-2021,Indore,bc46,Spicy Quesadilla,220,international
08-07-2021,Indore,ca4c,Greek Tomato rice,200,rice and noodles
08-07-2021,Indore,e24f,Brinjal 65,230,starters
08-07-2021,Indore,e24f,Vegan Fried Paneer,250,starters
08-07-2021,Indore,e941,Spicy Quesadilla,220,international
08-07-2021,Indore,ea47,Brinjal 65,230,starters
08-07-2021,Indore,fe48,Brinjal 65,230,starters
08-08-2021,Chennai,8e4b,Brinjal 65,230,starters
08-08-2021,Chennai,104c,Mango Lassi,90,juices
08-08-2021,Chennai,a941,Spicy Quesadilla,220,international
08-08-2021,Mumbai,3d49,Brinjal 65,230,starters
08-08-2021,Mumbai,7.00E+45,Korean Noodles,200,rice and noodles
08-08-2021,Mumbai,224d,Fruit Salad,220,wraps and salads
08-08-2021,Mumbai,244f,Greek Tomato rice,200,rice and noodles
08-08-2021,Mumbai,2841,Spring Rolls,120,starters
08-08-2021,Mumbai,6245,Korean Noodles,200,rice and noodles
08-08-2021,Mumbai,ac4a,Fruit Salad,220,wraps and salads
08-08-2021,Mumbai,da40,Vegan Fried Paneer,250,starters
08-08-2021,Mumbai,df4b,Spicy Quesadilla,220,international
08-08-2021,Guwahati,0.00E+00,Greek Tomato rice,200,rice and noodles
08-08-2021,Guwahati,2a43,Brinjal 65,230,starters
08-08-2021,Guwahati,2a43,Spicy Quesadilla,220,international
08-08-2021,Guwahati,2a49,Fruit Salad,220,wraps and salads
08-08-2021,Guwahati,8b4f,Mango Lassi,90,juices
08-08-2021,Guwahati,140,Korean Noodles,200,rice and noodles
08-08-2021,Guwahati,8249,Greek Tomato rice,200,rice and noodles
08-08-2021,Guwahati,a842,Spring Rolls,120,starters
08-08-2021,Guwahati,ca44,Vegan Fried Paneer,250,starters
08-08-2021,Guwahati,ca45,Brinjal 65,230,starters
08-08-2021,Guwahati,f140,Vegan Fried Paneer,250,starters
08-08-2021,Delhi,4f4d,Falafel,130,international
08-08-2021,Delhi,914e,Spicy Quesadilla,220,international
08-08-2021,Hyderabad,1.00E+46,Falafel,130,international
08-08-2021,Hyderabad,3b41,Falafel,130,international
08-08-2021,Hyderabad,4a4b,Greek Tomato rice,200,rice and noodles
08-08-2021,Hyderabad,6a4d,Spring Rolls,120,starters
08-08-2021,Hyderabad,6b41,Fruit Salad,220,wraps and salads
08-08-2021,Hyderabad,8041,Spicy Quesadilla,220,international
08-08-2021,Hyderabad,374e,Mashed potatoes,240,starters
08-08-2021,Hyderabad,1342,Mashed potatoes,240,starters
08-08-2021,Hyderabad,714e,Fruit Salad,220,wraps and salads
08-08-2021,Hyderabad,ab44,Falafel,130,international
08-08-2021,Hyderabad,c24e,Vegan Fried Paneer,250,starters
08-08-2021,Hyderabad,da44,Spring Rolls,120,starters
08-08-2021,Hyderabad,e44d,Spring Rolls,120,starters
08-08-2021,Hyderabad,f540,Spring Rolls,120,starters
08-08-2021,Kolkata,5043,Greek Tomato rice,200,rice and noodles
08-08-2021,Kolkata,5043,Spring Rolls,120,starters
08-08-2021,Kolkata,5043,Fruit Salad,220,wraps and salads
08-08-2021,Kolkata,5043,Vegan Fried Paneer,250,starters
08-08-2021,Kolkata,5043,Spicy Quesadilla,220,international
08-08-2021,Chandigarh,e44c,Greek Tomato rice,200,rice and noodles
08-08-2021,Bangalore,5f4e,Vegan Fried Paneer,250,starters
08-08-2021,Bangalore,784b,Greek Tomato rice,200,rice and noodles
08-08-2021,Bangalore,c544,Vegan Fried Paneer,250,starters
08-08-2021,Bangalore,dd4e,Fruit Salad,220,wraps and salads
08-08-2021,Bangalore,e14b,Mashed potatoes,240,starters
08-08-2021,Bangalore,e947,Spicy Quesadilla,220,international
08-08-2021,Mysore,0c49,Brinjal 65,230,starters
08-08-2021,Mysore,0e4a,Vegan Fried Paneer,250,starters
08-08-2021,Mysore,0f4a,Greek Tomato rice,200,rice and noodles
08-08-2021,Mysore,0f4a,Falafel,130,international
08-08-2021,Mysore,2a4d,Vegan Fried Paneer,250,starters
08-08-2021,Mysore,3b4a,Greek Tomato rice,200,rice and noodles
08-08-2021,Mysore,4b40,Spring Rolls,120,starters
08-08-2021,Mysore,5.00E+49,Vegan Fried Paneer,250,starters
08-08-2021,Mysore,5.00E+49,Spicy Quesadilla,220,international
08-08-2021,Mysore,6a46,Mango Lassi,90,juices
08-08-2021,Mysore,6.00E+40,Mango Lassi,90,juices
08-08-2021,Mysore,6.00E+40,Mango Lassi,90,juices
08-08-2021,Mysore,6.00E+40,Vegan Fried Paneer,250,starters
08-08-2021,Mysore,6f45,Mango Lassi,90,juices
08-08-2021,Mysore,8e4f,Brinjal 65,230,starters
08-08-2021,Mysore,8e4f,Greek Tomato rice,200,rice and noodles
08-08-2021,Mysore,9c43,Spring Rolls,120,starters
08-08-2021,Mysore,9c43,Falafel,130,international
08-08-2021,Mysore,064a,Greek Tomato rice,200,rice and noodles
08-08-2021,Mysore,064a,Vegan Fried Paneer,250,starters
08-08-2021,Mysore,064a,Spicy Quesadilla,220,international
08-08-2021,Mysore,924d,Mashed potatoes,240,starters
08-08-2021,Mysore,3446,Spring Rolls,120,starters
08-08-2021,Mysore,8943,Mashed potatoes,240,starters
08-08-2021,Mysore,a94c,Brinjal 65,230,starters
08-08-2021,Mysore,a94c,Spring Rolls,120,starters
08-08-2021,Mysore,b049,Falafel,130,international
08-08-2021,Mysore,c24e,Mashed potatoes,240,starters
08-08-2021,Mysore,c24e,Brinjal 65,230,starters
08-08-2021,Mysore,cc46,Vegan Fried Paneer,250,starters
08-08-2021,Mysore,cf43,Vegan Fried Paneer,250,starters
08-08-2021,Mysore,e34f,Fruit Salad,220,wraps and salads
08-08-2021,Mysore,fc43,Brinjal 65,230,starters
08-08-2021,Mysore,fc43,Greek Tomato rice,200,rice and noodles
08-08-2021,Coimbatore,7a48,Falafel,130,international
08-08-2021,Coimbatore,9a41,Vegan Fried Paneer,250,starters
08-08-2021,Coimbatore,574a,Mango Lassi,90,juices
08-08-2021,Coimbatore,4841,Spicy Quesadilla,220,international
08-08-2021,Coimbatore,814e,Vegan Fried Paneer,250,starters
08-08-2021,Coimbatore,4340,Mango Lassi,90,juices
08-08-2021,Coimbatore,924f,Mango Lassi,90,juices
08-08-2021,Coimbatore,a549,Vegan Fried Paneer,250,starters
08-08-2021,Coimbatore,a549,Spicy Quesadilla,220,international
08-08-2021,Coimbatore,b641,Vegan Fried Paneer,250,starters
08-08-2021,Coimbatore,e346,Spicy Quesadilla,220,international
08-08-2021,Indore,0b44,Vegan Fried Paneer,250,starters
08-08-2021,Indore,1a4d,Korean Noodles,200,rice and noodles
08-08-2021,Indore,2b43,Brinjal 65,230,starters
08-08-2021,Indore,5c4e,Spring Rolls,120,starters
08-08-2021,Indore,6b42,Fruit Salad,220,wraps and salads
08-08-2021,Indore,8a47,Falafel,130,international
08-08-2021,Indore,2340,Spicy Quesadilla,220,international
08-08-2021,Indore,2440,Greek Tomato rice,200,rice and noodles
08-08-2021,Indore,7447,Mashed potatoes,240,starters
08-08-2021,Indore,734f,Brinjal 65,230,starters
08-08-2021,Indore,734f,Vegan Fried Paneer,250,starters
08-08-2021,Indore,844a,Greek Tomato rice,200,rice and noodles
08-08-2021,Indore,5747,Spicy Quesadilla,220,international
08-08-2021,Indore,354d,Falafel,130,international
08-08-2021,Indore,774f,Mango Lassi,90,juices
08-08-2021,Indore,b54c,Korean Noodles,200,rice and noodles
08-08-2021,Indore,ba49,Spicy Quesadilla,220,international
08-08-2021,Indore,ba41,Brinjal 65,230,starters
08-08-2021,Indore,bb4e,Brinjal 65,230,starters
08-08-2021,Indore,bc46,Spring Rolls,120,starters
08-08-2021,Indore,c940,Brinjal 65,230,starters
08-08-2021,Indore,ca4c,Spicy Quesadilla,220,international
08-08-2021,Indore,e24f,Spicy Quesadilla,220,international
08-08-2021,Indore,e941,Brinjal 65,230,starters
08-08-2021,Indore,ea47,Vegan Fried Paneer,250,starters
08-08-2021,Indore,fe48,Greek Tomato rice,200,rice and noodles
08-09-2021,Chennai,1345,Mango Lassi,90,juices
08-09-2021,Chennai,2247,Mashed potatoes,240,starters
08-09-2021,Chennai,904e,Vegan Fried Paneer,250,starters
08-09-2021,Chennai,c24d,Mashed potatoes,240,starters
08-09-2021,Mumbai,1b45,Korean Noodles,200,rice and noodles
08-09-2021,Mumbai,4c49,Brinjal 65,230,starters
08-09-2021,Mumbai,7.00E+45,Greek Tomato rice,200,rice and noodles
08-09-2021,Mumbai,224d,Fruit Salad,220,wraps and salads
08-09-2021,Mumbai,244f,Korean Noodles,200,rice and noodles
08-09-2021,Mumbai,264a,Mashed potatoes,240,starters
08-09-2021,Mumbai,8240,Spring Rolls,120,starters
08-09-2021,Mumbai,1041,Spicy Quesadilla,220,international
08-09-2021,Mumbai,a649,Spring Rolls,120,starters
08-09-2021,Mumbai,ac4a,Greek Tomato rice,200,rice and noodles
08-09-2021,Mumbai,d242,Korean Noodles,200,rice and noodles
08-09-2021,Guwahati,314d,Brinjal 65,230,starters
08-09-2021,Guwahati,414a,Spring Rolls,120,starters
08-09-2021,Guwahati,ca45,Falafel,130,international
08-09-2021,Guwahati,e44b,Brinjal 65,230,starters
08-09-2021,Hyderabad,1.00E+46,Greek Tomato rice,200,rice and noodles
08-09-2021,Hyderabad,3b41,Brinjal 65,230,starters
08-09-2021,Hyderabad,6b41,Korean Noodles,200,rice and noodles
08-09-2021,Hyderabad,9.00E+45,Brinjal 65,230,starters
08-09-2021,Hyderabad,1544,Mango Lassi,90,juices
08-09-2021,Hyderabad,4340,Spring Rolls,120,starters
08-09-2021,Hyderabad,8041,Falafel,130,international
08-09-2021,Hyderabad,8345,Korean Noodles,200,rice and noodles
08-09-2021,Hyderabad,914f,Spring Rolls,120,starters
08-09-2021,Hyderabad,404a,Mango Lassi,90,juices
08-09-2021,Hyderabad,6145,Spring Rolls,120,starters
08-09-2021,Hyderabad,5049,Spring Rolls,120,starters
08-09-2021,Hyderabad,1342,Spring Rolls,120,starters
08-09-2021,Hyderabad,204e,Spicy Quesadilla,220,international
08-09-2021,Hyderabad,8247,Mashed potatoes,240,starters
08-09-2021,Hyderabad,bb45,Korean Noodles,200,rice and noodles
08-09-2021,Hyderabad,c24e,Mango Lassi,90,juices
08-09-2021,Hyderabad,ca49,Fruit Salad,220,wraps and salads
08-09-2021,Hyderabad,da44,Korean Noodles,200,rice and noodles
08-09-2021,Hyderabad,e44d,Greek Tomato rice,200,rice and noodles
08-09-2021,Hyderabad,ec40,Mango Lassi,90,juices
08-09-2021,Hyderabad,f540,Mango Lassi,90,juices
08-09-2021,Kolkata,5043,Mashed potatoes,240,starters
08-09-2021,Kolkata,5043,Brinjal 65,230,starters
08-09-2021,Kolkata,5043,Greek Tomato rice,200,rice and noodles
08-09-2021,Kolkata,5043,Korean Noodles,200,rice and noodles
08-09-2021,Kolkata,5043,Fruit Salad,220,wraps and salads
08-09-2021,Kolkata,5043,Vegan Fried Paneer,250,starters
08-09-2021,Chandigarh,9b49,Brinjal 65,230,starters
08-09-2021,Chandigarh,9.00E+42,Fruit Salad,220,wraps and salads
08-09-2021,Chandigarh,234e,Korean Noodles,200,rice and noodles
08-09-2021,Chandigarh,214a,Brinjal 65,230,starters
08-09-2021,Chandigarh,d449,Vegan Fried Paneer,250,starters
08-09-2021,Chandigarh,e44c,Falafel,130,international
08-09-2021,Bangalore,2a4f,Spring Rolls,120,starters
08-09-2021,Bangalore,2a4f,Fruit Salad,220,wraps and salads
08-09-2021,Bangalore,5f4e,Korean Noodles,200,rice and noodles
08-09-2021,Bangalore,104d,Korean Noodles,200,rice and noodles
08-09-2021,Bangalore,784b,Fruit Salad,220,wraps and salads
08-09-2021,Bangalore,c64d,Greek Tomato rice,200,rice and noodles
08-09-2021,Mysore,0c49,Spring Rolls,120,starters
08-09-2021,Mysore,0e4a,Fruit Salad,220,wraps and salads
08-09-2021,Mysore,0f4a,Mashed potatoes,240,starters
08-09-2021,Mysore,2a4d,Falafel,130,international
08-09-2021,Mysore,3b4a,Mashed potatoes,240,starters
08-09-2021,Mysore,4b40,Korean Noodles,200,rice and noodles
08-09-2021,Mysore,5.00E+49,Korean Noodles,200,rice and noodles
08-09-2021,Mysore,5.00E+49,Spring Rolls,120,starters
08-09-2021,Mysore,6a46,Spring Rolls,120,starters
08-09-2021,Mysore,6c41,Falafel,130,international
08-09-2021,Mysore,7d40,Brinjal 65,230,starters
08-09-2021,Mysore,8e4f,Brinjal 65,230,starters
08-09-2021,Mysore,8e4f,Spring Rolls,120,starters
08-09-2021,Mysore,9c43,Vegan Fried Paneer,250,starters
08-09-2021,Mysore,9c43,Spicy Quesadilla,220,international
08-09-2021,Mysore,064a,Spring Rolls,120,starters
08-09-2021,Mysore,1344,Korean Noodles,200,rice and noodles
08-09-2021,Mysore,1546,Mango Lassi,90,juices
08-09-2021,Mysore,884c,Spring Rolls,120,starters
08-09-2021,Mysore,094f,Fruit Salad,220,wraps and salads
08-09-2021,Mysore,064a,Greek Tomato rice,200,rice and noodles
08-09-2021,Mysore,064a,Spring Rolls,120,starters
08-09-2021,Mysore,924d,Mango Lassi,90,juices
08-09-2021,Mysore,284e,Fruit Salad,220,wraps and salads
08-09-2021,Mysore,284e,Spicy Quesadilla,220,international
08-09-2021,Mysore,3446,Greek Tomato rice,200,rice and noodles
08-09-2021,Mysore,474f,Vegan Fried Paneer,250,starters
